"Iron Man Armor Model 21 The Model 21 was used by Tony Stark when he came into conflict with T’Challa, the Black Panther when he discovers that the Panther had been spying on the Avengers and they are both drawn into a time-travel conspiracy to overthrow the government of the USA. The armor has the following capabilities:",Exoskeleton
"Iron Man Armor Model 22 The Thorbuster was powered by an Asgardian crystal. As such it could draw on the same energies that empowered Thor and his enchanted hammer, Mjolnir. The armor has the following capabilities:",Exoskeleton
"Iron Man Armor Model 23 Originally designed as a space exploration armor in high impact environments such as asteroid fields or comets, the Model XXIII, Mark 1 was repurposed by Stark to deal with an alien nano-plasm that destroyed his previous armor. This model featured a regenerative, honey combed layer of polymer tiles held together by a magnetic field that acted as a sort of ablative armor providing additional protection. It also incorporated sophisticated imaging systems and a bio-containment field used to collect and control bio-hazardous samples. The armor has the following capabilities:",Exoskeleton
"Iron Man Armor Model 24 Model 24 was designed following the destruction of it predecessor the Model 20. Similar in appearance to the Model 20, the new design offered only marginal improvements over the previous model. The armor has the following capabilities:",Exoskeleton
Iron Man Armor Model 25 This suit of armor derived from a rebuilt Model 24 after taking heavy damage from acid. The armor has the following capabilities:,Exoskeleton
Iron Man Armor Model 26 The Model 26 was the end result of collaboration between Tony Stark and Bruce Banner. Use of a compound called RG-27 allowed the armor to attract and massive amounts of radiation converting it into useable power:,Exoskeleton
Iron Man Armor Model 27 This armor was designed for the increased gravity conditions of hyperspace travel. The Iron Man Armor Model 27 enables the wearer the abilities shown below:,Exoskeleton
"Iron Man Armor Model 28 The Model XXVIII, Mark 1 featured a significant increase in computing power and onboard artificial intelligence. Improvements in propulsion offered a 150% increase in top speed, aerial agility, and multiple-mode jets turbines were capable of improved high altitude and underwater performance. The Armor enables the wearer the abilities shown below:",Exoskeleton
"Iron Man Armor Model 29 Stark had been working on an experimental Iron Man Armor that was tougher and lighter than his then-current unit. However, he couldn't miniaturize the suit's control systems and other vital elements. In order to overcome this obstacle, the Extremis dose was modified so that the crucial undersheath of the Iron Man suit was supercompressed and stored in the hollows of Tony's bones. The undersheath became directly wired to Tony's brain, which allowed him to control the new Iron Man Armor with thought and even interface with other technologies technologies. The armor has the following capabilities:",Exoskeleton
Iron Man Armor Model 3 The Iron Man Armor Model 3 was characterized by improved repulsors and increased power capacity. It gives him the following abilities:,Exoskeleton
"Iron Man Armor Model 35 The Model XXXV is similar in appearance and capability to the earlier Model VI deep water model simply updated using current generation of components. While no inner escape armor was seen for this model, it is possible that one exists. Players may use the first escape suit with +1cs on all stats. It has the following power stunts:",Exoskeleton
Iron Man Armor Model 36 The Model XXXVI was designed to engage and defeat the Hulk. This massive armor was the physically strongest and most durable armor to date. Despite its upgrade in offensive and defensive power its primary weapon to use against the Hulk was S.P.I.N. (Super-Power-Inhibiting Nanobots). The nanobots are pre-programmed and target specific capable of suppressing superhuman abilities. It has the following power stunts:,Exoskeleton
"Iron Man Armor Model 38 The Model XXXVIII, Mark 1 was designed with only one goal; to stop the threat of the Phoenix Force.  More giant robot than armor, the Phoenix Killer is piloted rather than worn. It stands approximately 25 feet tall and is built around an energy weapon of unknown properties. While Stark believed the weapon could kill the Phoenix Force, it instead simply split it into five distinct entities. It has the following power stunts:",Exoskeleton
"Iron Man Armor Model 39 When Tony Stark had to give up being Iron Man he designed the Model XXXIX to be used by James Rhodes in secret. The unusual design incorporated technology and components from Stark tech, Resilient tech and even A.I.M. and S.H.I.E.L.D. The Iron Man Armor Model 39 enables the wearer the abilities shown below:",Exoskeleton
"Iron Man Armor Model 4 The Iron Man Armor Model 4 was created when the previous Model was damaged beyond repair. It featured redesigned, sophisticated and miniaturized circuitry and an innovative suit-up mechanism. A refractory coating increased protection to various energies and radiation. It gives him the following abilities:",Exoskeleton
"Iron Man Armor Model 40 Built with the aid of Ezekiel Stane while Tony Stark was a captive of the Mandarin, the circumstances of the construction of the  Model XL are similar to that of the original grey model. Built from scavenged and jury-rigged parts, the armor was designed for heavy combat and durability. The armor is capable of the following:",Exoskeleton
"Iron Man Armor Model 41 Following his return from captivity at the hands of the Mandarin Tony stark built the Model XLI, Mark 1 in order to take a vacation in space. The armor was constructed on a repurposed non-Extremis version of the Model XXIX. It was designed to provide extended life support for up to several weeks and used a space propulsion unit allowing him to reach anywhere in the solar system in mere days. The armor is capable of the following:",Exoskeleton
Iron Man Armor Model 42 The Model XLII was a test-bed armor used by Stark to explore different subsystems and technologies. It was powered by a central repulsor technology (RT) cores and multiple secondary RT cores. Repulsors are improved in power and range. It is constructed of a liquid smart-metal that could be carried in a briefcase and form into the armor on command when needed. It has the following power stunts:,Exoskeleton
"Iron Man Armor Model 43 Being powered by the R.T. node, this suit possesses light-bending technology for camouflage, holograms for disguise, and non-fatal and silent weaponry. It has the following power stunts:",Exoskeleton
"Iron Man Armor Model 44 According to Stark himself, this suit has been designed to battle the Hulk. It has the following power stunts:",Exoskeleton
"Iron Man Armor Model 49 Investigating the gamma bomb test site in New Mexico that was the birthplace of the Hulk, Tony Stark discovers he was personally responsible for the accident that created the Hulk. When he then learns the Hulk has also discovered this information, he calls in the Model 49, his latest model of Hulkbuster to prepare for the upcoming battle. It is capable of the following",Exoskeleton
"Iron Man Armor Model 5 The Iron Man Armor Model 5  is the first specialty armor designed by Tony Stark. While his previous armors were space-worthy, this design could operate for extended periods. Despite its formidable power and strength, due to its increased bulk and weight, the Space Armor is particularly awkward when operating within an atmosphere and gravity. It gives him the following abilities:",Exoskeleton
Iron Man Armor Model 54 This Iron Man Armor was built by Tony Stark in preparation for the final showdown against Captain Marvel. The Marvelbuster is capable of the following:,Exoskeleton
Iron Man Armor Model 55 This suit is most likely designed with the main purpose to operate as a regular motorbike as well. The armor additionally seems to possess many configurations. It has the following capabilities:,Exoskeleton
Iron Man Armor Model 56 This armor was one of the many designed by Tony Stark after founding Stark Unlimited. It is capable of the following:,Exoskeleton
Iron Man Armor Model 59 This armor was one of the many designed by Tony Stark after founding Stark Unlimited. The armor is capable of the following:,Exoskeleton
"Iron Man Armor Model 6 The Iron Man Armor Model 6 was designed for deep water salvage missions. As with the Space armor, while most armors can operate underwater for temporary periods, they cannot go as deep, stay down as long or function as easily in that environment as the purpose-built Hydro model. With a functional maximum depth of 3 miles, it incorporates repulsors redesigned to remain effective when used underwater, and borrows several offensive and defensive systems based on undersea life. Another key feature was an inner Escape suit to be used in emergencies. It gives him the following abilities:",Exoskeleton
"Iron Man Armor Model 60 The Iron Man Armor Model 60 can transform to and from a conventional looking scooter. It is a light, general-purpose armor not intended for heavy combat. The armor is capable of the following:",Exoskeleton
Iron Man Armor Model 61 The undersea armor is designed for deep water reconnaissance and combat missions. The armor is capable of the following:,Exoskeleton
Iron Man Armor Model 7 The Iron Man Armor Model 7 was designed to preform stealth operations and as such is offensively and defensively less capable than the regular,Exoskeleton
"Iron Man Armor Model 70 In order to embark on a journey of soul-searching, Tony Stark did away with all of his Iron Man suits, resorting instead on a single vintage-style armor. The armor grants Stark the following:",Exoskeleton
"Iron Man Armor Model 8 The Iron Man Armor Model 8 is a departure from the traditional red and gold appearance of most previous designs. Intended to be used by James Rhodes, this armor instead was first worn by Tony Stark in his final confrontation with Obadiah Stane. It gives him the following abilities:",Exoskeleton
Iron Man Armor Model 9 the Iron Man Armor Model 9 was designed and constructed,Exoskeleton
"Iron Man Armor Model LMIV The Iron Man Armor Model LMIV is dubbed the ""Ultronbuster."" When Janet van Dyne was kidnapped, it didn’t take long for Tony Stark to determine she was taken by Ultron and to deploy the Model LXIV. It grants Star the following:",Exoskeleton
"Iron Man Armor Model XLV When Tony Stark officially joined of the Guardians of the Galaxy, he created a new and sophisticated Space Armor in order to move better throughout the infinity of space without any complications.  The Space Armor Mark III enables the wearer the abilities shown below:",Exoskeleton
"Iron Man Armor Model XLV Mark II When it became necessary to quickly travel to Earth’s moon for a mission, Tony Stark was faced with a limitation of his current space model. Use of the faster-than light drive would overshoot his destination and the sub-light propulsion would take too long. His solution was to design and build the Model XLV, Mark 2, an exo-armor designed to be worn over the Mark 1 armor. It provides six times the battery storage capacity of the Mark 1, superior durability, and  faster sub-light propulsion.  It is equipped with the following:",Exoskeleton
"Iron Man Armor Model XLVI This armor was one of the numerous new suits Tony Stark created when he returned to Earth from a vacation in space. Although this suit is intended to be an add-on created for the Iron Man Armor Model 42, it can be used alone. It is equipped with the following:",Exoskeleton
"Iron Man Armor Model XLVII This armor was one of the numerous new suits Tony Stark created when he returned to Earth from a vacation in space. Although this suit is intended to be an add-on created for the Iron Man Armor Model 42, it can be used alone. It is equipped with the following:",Exoskeleton
"Iron Man Armor Model XLVIII The Model XLVIII, Mark 1 is an iron-based heavy armor designed to combat the Dark Elves of Svartalfheim. Iron was used in the primary construction as protection to their magic and in its weapons as the substance is lethal to the Elves (+1 CS damage and endurance feat roll to resist death). It is equpped with the following:",Exoskeleton
"Iron Man Armor Model XVI While certain cosmetic changes, such as the return to a horned faceplate, suggest a retro approach to the Model XVI, Mark 1, it is a definitive advancement on all previous models featuring refinement of many armor sub-systems and increased capability. It is capable of the following:",Exoskeleton
"Iron Man Armor Model XVII The Model XVII, Mark 1 was an over-sized test model developed to eliminate the cellular damage due to the proximity of the wearer to the armor’s power and other systems. Many previously included sub-systems were removed in order to reduce the resulting size of the model necessary due to increased insulation. It is capable of the following:",Exoskeleton
Iron Man Armor Model XVIII The Outer Atmosphreic Armor was designed for orbital stealth missions rather than deep space as was the case with previous space models. It was less durable and had less weapons than the current Renaissance model. It is capable of the following:,Exoskeleton
"Iron Man Armor Model XXXVII Considered not as an upgrade, but as the next step after Extremis by Tony Stark, the Model XXXVII incorporates nanotechnology Bio Metalo-Mimetic Material.  The entire armor is stored in Stark’s body as individual nanomachines allowing him to transform into Iron Man at will. The process takes 1 full round and no other action may be taken. The nano-machines may turn into regular clothing or other armors. As long as they have power, the nanomachines may replicate and self-repair. The Bleeding Edge Armor enables the wearer the abilities shown below:",Exoskeleton
"Iron Man Armor Model YT1 The armor is consisted in a helmet which solidifies the sound around Tony, creating a nearly indestructible armor. The gold parts of the armor are actually hard-light holograms. When activated the other armor parts snap into place and generate the holograms. The Modular Armor provided Stark with the following abilities:",Exoskeleton
Iron Patriot Armor The Iron Patriot armor is able to perform the following power stunts:,Exoskeleton
Iron Patriot Armor Model 1 Norman Osborn created the Iron Patriot Armor painted with the colors of Captain America's costume which was cobbled together from StarkTech that had been confiscated from Tony Stark's armory at Stark Tower shortly after H.A.M.M.E.R.'s formation. The armor has the following capabilities:,Exoskeleton
Ironheart Armor Riri's armor uses technology derived from the Iron Man Armor Model 41. The armor granted Riri the following abilities:,Exoskeleton
"Ironheart Armor 3.0 Following the destruction of her Ironheart Armor at the hands of Thanos in Chitauri Prime, Riri Williams was motivated by her fellow Champion Viv to create a new and improved suit of armor. The end result was the Ironheart 3.0. It grants her the following abilities:",Exoskeleton
It also has the following ,Exoskeleton
"Kraken Armor The Kraken Armor's origins are as yet unrevealed. It is not known if the armor is magical in nature or of a highly advanced technological type. Upon donning the Kraken's helmet, the armor covers the wearer's body. The helmet may also affect the mind of the wearer, as the Kraken described feeling like he was ""slipping into a new persona,a new face, a new voice... and the vision to see the world in a new light.""",Exoskeleton
"Kree Heat Dampening Espionage Battle Suit Star-lord was outfitted with a Kree issued heat-dampening-espionage-battle suit, which became the hallmark look for the Guardians of the Galaxy. It provides Star-Lord with the following:",Exoskeleton
Leo Costume Leo wears a costume that gives him the following abilities:,Exoskeleton
Libra Armor Libra wears a special armor that provides him with the following abilities:,Exoskeleton
Light Suit Lightmaster gains control over visible light through the power of the suit. He has the following powers,Exoskeleton
Liquid Metal Nano-Fiber Fabric The costume is made of liquid metal nano-fibers that allow him to change his costume to taking on any appearance he wishes.,Exoskeleton
Living Armor All of Stellaris' abilities and powers stem from her living suit of armor. The following is what abilities the armor is embued with:,Exoskeleton
"M.A.C.H.-1 Armor Rm material, It is technically a Mobile Armored Cyber Harness. He built it and it has benifitted by the modifications made by Techno. Anyone who wears the suit gains a +2 CS to both strength and endurance. Without the suit, Abner's strength and endurance falls to Ty. It has the following abilities:",Exoskeleton
"M.A.C.H.-2 Armor Rm material, It is technically a Mobile Armored Cyber Harness. He built it and it has benifitted by the modifications made by Techno. Anyone who wears the suit gains a +2 CS to both strength and endurance. Without the suit, Abner's strength and endurance falls to Ty. It has the following abilities:",Exoskeleton
"M.A.C.H.-3 Armor Rm material, It is technically a Mobile Armored Cyber Harness. He built it and it has benifitted by the modifications made by Techno. Anyone who wears the suit gains a +2 CS to both strength and endurance. Without the suit, Abner's strength and endurance falls to Ty. It has the following abilities:",Exoskeleton
"M.A.C.H.-4 Armor In material, It is technically a Mobile Armored Cyber Harness. He built it and it has benifitted by modifications. Anyone who wears the suit gains a +2CS to both strength and endurance. Without the suit, Abner's strength and endurance falls to Ty. It has the following abilities:",Exoskeleton
"M.A.C.H.-5 Armor In material, It is technically a Mobile Armored Cyber Harness. He built it and it has benefited by modifications. It has the following abilities:",Exoskeleton
M.A.C.H.-X Armor It is technically a Mobile Armored Cyber Harness. He built it and it has benefited by modifications. It has the following abilities:,Exoskeleton
Mauler Armor The Mauler Armor gives Brendon the following abilities:,Exoskeleton
Memory Material Chameleon’s clothing is made of a special fabric that can reshape and recolor itself in 2 turns. The change is triggered by his computer belt.,Exoskeleton
"Mystical Armor Magical armor composed of demonic ruins and the life sacrifice of Victor Von Doom's first love, granting great mystical knowledge and abilities. The armor has the following powers and effects:",Exoskeleton
"Nanosuit While wearing his nanotechnology suit, Arcade is extremely powerful as long as he stays within the con&#64257;nes of Murderworld. The suit has no abilities beyond Murderworld's perimeter. Some of the powers that Arcade has demonstrated with this technology includes:",Exoskeleton
"Neuro-Kinetic Armor The armor reacts to Iron Lad's thought, even before he knows what he's thinking. He has the following abilities:",Exoskeleton
Night Thrasher Armor It also has the following features:,Exoskeleton
Nighthawk Costume The The Nighthawk Costume provides Nighthawk with the following:,Exoskeleton
Nova Corps Uniform The Nova Corps uniform provides him with the following abilities:,Exoskeleton
"Nova Uniform To stablize Rider during manipulation of the Nova Force, the Worldmind modified his Nova Uniform to help contain and regulate Rider's powers by absorbing some of the Nova Force energies. The Nova Uniform grants Nova with the following abilities:",Exoskeleton
"NTU-150 Unit This unit is not a wearable suit of armor; rather, it is a fully-articulated device controlled by the mental impulses of the user via a remote headset apparatus. The remote headset transmits commands to the active unit in much the same way as the human brain transmits commands to the central nervous system, has the following power stunts:",Exoskeleton
Pendragon Armor Albion wears a special suit of magical armor that provides him with several special functions. These include,Exoskeleton
Pisces Armor Pisces wears an armor that provides him with the following abilities:,Exoskeleton
Plodex Armor Eshu's armor gives him the following:,Exoskeleton
"Plodex Control The Master controlled his installations directly by means of his cybernetic helmet, and was aware of all activities within those areas.",Exoskeleton
"Power Suit Noh-Varr makes use of a Kree designed power suit, one which doesn't really absorb the brunt of impact so much as it enhances performance. This boost Noh-Varr's ability by +1cs while the suit is working.",Exoskeleton
Power Vest Horst Eisele wears power armor with partial armored plate that provides the following:,Exoskeleton
Powered Armor Nathaniel Richards wears a powered armor that gives him the following power stunts:,Exoskeleton
Protective Uniform Stane wears this uniform for the following:,Exoskeleton
"Red Locust Armor Part of a centuries-long tradition whereby a group of Aztec trackers, known as the Locust Brotherhood, had passed down the symbolic Red Locust Armor to firstborn sons in order to protect nomads, vagabonds, and runaways. It provides Red Locust with the following abilities:",Exoskeleton
"Regent Suit Regent wears a hi-tech battle suit, possibly derived from the Super-Adaptoid technology. When activated the nano-tech suit spreads across his body until he is completely covered. He gains +1cs to his protection from all types of damage.",Exoskeleton
"Rescue Armor Model II Pepper Potts had to sacrifice her original Rescue Armor as part of a process to bring back Tony Stark from a state of brain death. When he returned, Tony recycled several of his old Iron Man Armor to build Pepper a new armor. The armor grants her the following:",Exoskeleton
"Rescue Armor Model III The third Rescue Armor was built by a digital back-up of Tony Stark's mind, which was booted up by Pepper Potts. The armor grants her the following:",Exoskeleton
Revolutionary Armor The Revolutionary wears a high tech suit of armor that grants him the following abilities:,Exoskeleton
Rhino Skin The Rhino wears a special suit modularly aligned and composed of a thick polymer mat similar in appearance to the skin of an actual rhino. It gives him the following:,Exoskeleton
Rhino Suit The Rhino wears a special suit modularly aligned and composed of a thick polymer mat similar in appearance to the skin of an actual rhino.  It gives him the following abilities:,Exoskeleton
"Right Armor The ""Smiley-Face"" Battlesuits are used by the Right's agents as warriors, guards and instigators of anti-mutant attacks. The smiley-face suits provide the following abilities:",Exoskeleton
"Scarlet Spider Armor These special operatives are given a “Scarlet Spider” armor, giving them the following power stunts:",Exoskeleton
"Scooter Mode This armor's main feature is the ability to switch between a transportation mode and an Iron Man Armor mode. In its transportation mode, the suit resembles a red and gold Vespa. In a matter of seconds, the Vespa can transform and encase its user in a fully-functional Iron Man suit. It has the following stats:",Exoskeleton
"Scorcher Armor Hudak created an armored suit with flame throwing equipment. Taking the name ""Scorcher"" he attacked his former place of employment. He has the following abilities:",Exoskeleton
Sentinel Armor Rhodes has a specialized Sentinel Armor modeled for him. It gives him the following power stunts:,Exoskeleton
Sentry Suit Gives Sentry the following power stunts:,Exoskeleton
"Skeraherklæði Am material, this shark-looking armor provides the following:",Exoskeleton
"Skrull Armor Mn material, provides Titannus with the following abilities:",Exoskeleton
"Space Armor Mark II It is similar to the Golden Avenger armor, except it is designed for extreme additional protection for space travel. It gives him the following abilities:",Exoskeleton
Space Suit Planet Terry wears a suit that provides him with the following:,Exoskeleton
"Space Suits These golden, armoured suits are what the Micronauts wear when they suspect they will be entering combat in a hostile environment. The Space Suits have the following powers:",Exoskeleton
"Spacesuit Her spacesuit not only protects her from environmental extremes, but also holds a variety of extraneous functions, such as the following:",Exoskeleton
Specialized Armor Weather Witch wears a suit of armor. It provides the following abilities:,Exoskeleton
Spider-Armor Spider-Man once employed an armor that provided him with the following power stunts:,Exoskeleton
"Spider-Armor MK IV After Spider-Man convinced Hobie to impersonate him on a regular basis, he gave him a personalized version of the Spider-Armor MK IV. The armor gives him the following:",Exoskeleton
Star-Lord Armor Star-Lord's armor enables him to perform the following power stunts:,Exoskeleton
"Stark Tech Armor Mn material, Sarah has to use a Stark Tech suit of armor to redirect the plasma current as she pleases. She can perform the following power stunts:",Exoskeleton
"Starlight Costume Un material, Belinsky’s costume may act as body armor to contain her true energy form. It provides her with the following:",Exoskeleton
"Stilt-Man Suit Callie Ryan wears a suit extremely similar in form and capability to the original Stilt-Man’s, albeit with some improvements. The suit conveys the following abilities",Exoskeleton
"Stilts The legs of Ryan’s armor are flexible, unlike the original Stilt-Man’s suit. The stilts are capable of the following:",Exoskeleton
"Stinger Suit Rm material, Cassie's new costume, like her old one is made of unstable molecules, allowing it to grow and shrink along with her. It provides her with the following:",Exoskeleton
"Stingray Armor All of Newell’s abilities are derived from the Stingray Armor, which gives him the following abilities:",Exoskeleton
"Suit After the ""Archangel"" persona of Warren had finally taken over, he planned to be the heir to Apocalypse, donning an armor that gives him the following abilities:",Exoskeleton
"Supernaut Armor When Milo dons the Supernaut Armor, he gains the following power stunts:",Exoskeleton
Taurus Armor Taurus' armor provides him with the following abilities:,Exoskeleton
"The 1616 Armor The Rescue Armor has been described as an emergency search and rescue unit,[6] for which its abilities are focused solely on defense and protection. It provides Rescue with the following:",Exoskeleton
"Thing Exo-Suit Deering was given an exo-suit modeled after the Thing, giving her the following abilities:",Exoskeleton
Tremolo Armor Gives Tremolo the following power stunts:,Exoskeleton
Ultra-Dynamo Armor Ultra-Dynamo Armor,Exoskeleton
"Uniform Mn material, Navid's unfirom is woven from his predecessor's magic carpet, giving him the following power stunts:",Exoskeleton
Universal Environment Suit Forson wears a level-three universal environment suit that gives him the following abilities:,Exoskeleton
"Unstable Molecule Suit Spider-Man's suit is made up of Unstable Molecule, which allows him to do the following:",Exoskeleton
"Variable Threat Response Battle Suit Armor Stark donned an armor with more weaponry, which he called the War Machine. The Variable Threat Response Battle Suit is armed with the following",Exoskeleton
"Vibranium Jumpsuit Created to replicate Black Panther's Habit, Solomon is outfitted with a Vibranium Jumpsuit that provides her with the following:",Exoskeleton
Wakandan Armor ,Exoskeleton
War Machine 3.0 Armor His War Machine suit contains a powered exoskeleton granting him the following power stunts,Exoskeleton
"War Machine Armor The Variable Threat Response Battle Suit, Model XI, Mark II, nicknamed ""War Machine"", able to perform the following power stunts",Exoskeleton
"Wasp Suit Using pieces of old Ant-Man suits and materials laying around Hank Pym's lab, Nadia crafted a new costume. It provides her with the following abilities:",Exoskeleton
Whiplash Armor Whiplash has designed an armor from the remnants of one of Iron Man's armors that gives him the following:,Exoskeleton
"Widow's Cowl The Red Widow wears a costume consisting of a body-suit, mask and cape. The costume allows her some degree of added stealth, protection and conceals her weapons. The outfit provides her with the following abilities:",Exoskeleton
"X-Factor Uniform Rm material, the Uniforms are constructed out of unstable molecule fabric. It provides him with the following:",Exoskeleton
"X-Men Uniform Rm material, the Uniforms are constructed out of unstable molecule fabric. It provides her with the following:",Exoskeleton
Yellowjacket Suit A prototype battlesuit designed by Hank Pym and stolen by Cross after raiding the miniature lab contained within Ant-Man's Helmet. It provides Cross with the following abilities,Exoskeleton
"“Hulkbuster” Form -1cs on Fighting and Agility, +1cs to strength and Body Armor Physical protection rank. Gains Pr growth (10 feet tall, +1cs to be hit). No change in health.",Exoskeleton
"“Hulkbuster” form -1cs on Fighting and Agility, +1cs to Strength and Body Armor physical protection rank. Gains Pr growth (10 feet tall, +1cs to be hit). No change in health.",Exoskeleton
"Carbondium Battle Suit Mn material, Moon Knight wore a costume that was made of Carbonadium which he claimed was almost as tough as Adamantium but more flexible. It  provides the following abilities:",Exoskeleton
Battlesuits The Brothers Grimm have battlesuits that allow them to create a number of nursery rhyme and fairly tale related weapons. Known weapons have included the following:,Exoskeleton
Bow 3 arrows/round at 7 areas range.,Extra Attacks
Extra Attack Yellowjacket is able to make 1 extra attack,Extra Attacks
"Targeting When Ricochet must hit a target in an enclosed area (such as a control room), he can spend 20 Karma and heave his disk with all his might. The disk will bounce around an enclosed area (3 bounces/round) until the target is hit. The bouncing will continue from one round until the next until the target is hit (red FEAT) a separate dice roll is made for each bounce until the target is hit.",Extra Attacks
"Multirang A boomerang that splits apart into 10 smaller boomerangs, each dealing Ty Thrown Blunt or Thrown Edge",Extra Attacks:10
Multiple Attacks Able to make up to four multiple attacks on a successful Fighting FEAT.,Extra Attacks:4
"Multiple attacks With a successful called shot in a tight enclosed area, Ricochet can hit an opponent more than once. On a yellow FEAT, the opponent is hit twice; on a Red FEAT, the opponent is hit three times.",Extra Attacks:4
"Appendage Depending on where it is instructed to wrap it can blind, prevent escape, stop attacks or magical gesturing or completely encase a human like a mummy with In strength",Extra Body Parts
Backpack Has the following features,Extra Body Parts
"Coils Am material, Ripcord can perform the following abilities:",Extra Body Parts
"Tail In material, gives Mojo the following power stunts:",Extra Body Parts
"Injector Ring Mister Fear sometimes uses a ring capable of injecting a concentrated dose of the fear compound. He must strike a character to inject the compound. The ring does Pr Edge and can’t penetrate body armor of Ty rank or better, but the fear effects take place immediately.",Fear Control
"Fire Control Un, the Fistigons can also manipulate fire with the only real limitation being the wearer's imagination.",Fire Control
Power Gloves Produce an In intensity flame that can be used for the following,Fire Control
"Air Foil Ex, Spider-Man 2099 has a web foil on the back of his shoulders that he uses to glide from building to building. This can also be used to break falls.",Flight
Air Shoes Ty airspeed,Flight
Airborne Platform Headsman traveled via a one-man airborne platform with the following statistics:,Flight
Ankle Jets Gd airspeed,Flight
Anti-Grav Belt allows Ty Flight,Flight
Anti-Gravity Belt Ty Flight,Flight
Anti-Gravity Units Ty Flight (6 areas/rounds),Flight
"Bio-Synthetic Wings Ex airspeed, Cassie has a pair of wings on her back that allow her to fly",Flight
Booster Thrusters mounted on his back increase flight speed to CL1000 airspeed (interplanetary),Flight
Booster Sled The model made use of a booster sled in order to fly it into orbit at Sh-Y airspeed (100 areas/round),Flight
"Cape His cape is made of the same materials, and has the added bonus of allowing him to glide or parachute to safety.",Flight
Collapsible Jet Pack Ex airspeed,Flight
"Cosmic Surfboard The Silver Surfer’s board is construct of unknown material. It appears to be made from the same silver reflective material (The Galactic Glaze) as the Surfer’s body coating. The board is psionically linked to its owner and can automatically respond to his mental commands. It can travel independent of him and return to him if they are separated. When he rides it, the Surfer’s feet automatically adhere to the board’s upper surface. The board has the following powers:",Flight
"Detachable Jet-Powered Wings Am material, Falcon is able to perform the following power stunts:",Flight
Ejection Jets Rm airspeed,Flight
Emergency Solar Sail The sail could be deployed to provide limited flight at Rm speed (15 areas/round) and emergency electrical power by catching the solar wind.,Flight
"Emitter Array It has an emitter array on the back which can project solid light holographic wings, and a magnetic drive, which allow Sam to fly at In airspeed",Flight
"Flight Rm airspeed, CL5000 in space",Flight
Flight Belt Ty airspeed (6 areas/round),Flight
Flight Boots Rm airspeed,Flight
Flight Pack Rm airspeed,Flight
Flight Skis Ex airspeed,Flight
Flight Suit Falcon's Flight Suit was upgraded by Desmond Burrell. His suit provides him with the following:,Flight
"Floating Disk Songbird can create a glowing platform of solid light. The disc is a part of Songbird's Power and has no independent existence beyond her. The disc can automatically support Songbird and additional mass. The disk supports In weight, and flies at Ex airspeed.",Flight
"Flying Broom Jack O' Lantern's personal flying vehicle is a flying broom, which has the following statistics:",Flight
"Flying Star Ex material, object can fly at Pr speed (4 areas/round)",Flight
Glider The Shield is able to double as a glider with the following vehicular stats:,Flight
Glider Cape Rm,Flight
Glider Chute Gd gliding,Flight
Glider Suit The H.A.M.M.E.R. Rapid Response Team are equipped with glider suits that give them the following abilities:,Flight
Gliding Gd airspeed,Flight
"Goblin Blades Pr airspeed, should Phil be thrown off his Glider, he uses these to hover and fly.",Flight
"Gyro-Boots Allows her to be borne aloft by tornadoes created by her partner, Texas Twister",Flight
"Helium Balloon Ty Flight and lift, Pr Control. Spider-Man’s Webbing cannot stick to the surface of the balloon for longer than 1 round, due to the smooth surface.",Flight
Hover Pad Personal vehicle while he's on the surface of a planet. It has the following stats:,Flight
Jet Belt Ex airspeed,Flight
Jet Boots Ex airspeed,Flight
Jet Pack Ex Flight,Flight
"Jet Packs Ex Flight, this unit can be worn seperatly or attached to the Space Suit.",Flight
Jet-Platform Ultron-6's torso is mounted on a flying jet platform that resembled an automobile engine. The platform can fly at Mn airspeed (30 areas/round). In close quarters it is limited to 9 areas/round.,Flight
Jetpack Rm airspeed,Flight
"Limited Flight Used as propellers, it grants Ty airspeed",Flight
Mechanical Wings Gd airspeed,Flight
Mesh Webbing Located under Spider-Man’s arms are webs that allow him to glide with Gd ability,Flight
Navigational Wings His suit is equipped with navigational wings and if they are damage (25+ points of damage to his back) he must make an Agility FEAT each round to stay aloft and is penalized one color result for this and any other Agility roll.,Flight
Parachute Ty,Flight
Parachutes Gd Gliding,Flight
Power Podium ,Flight
"Propeller Hat Ex material, Headpool's only means of travel is a propeller hat that he controls with his mind",Flight
Rocket Ex airspeed,Flight
Rocket Boots Pr airspeed (3 areas/turn) for 10 minutes,Flight
"Rocket Flight Gd airspeed, can be used to inflict Ex Physical damage",Flight
Rotor Gd Flight,Flight
"Sidereal Propulsion Unit Long ago, Galactus attached this unit to the 'body' of Ego, to propel him deep into unknown space, and be rid of the monster for good. Ego mastered the unit, however, and can use it for intergalactic travel, flying at CL1000 speeds. However, controlling the unit requires a significant amount of energy on Ego's part. He has recently taken to luring unsuspecting folks to his surface, and feeding on their life forces to supplement his waning energies",Flight
Spinster Flight Belt CL1000 airspeed,Flight
Starship CL5000 warp-drive,Flight
Thrusters Boost speed to CL1000 (interplanetary),Flight
"Transport Guardian's suit has a special movement system which could manipulate gravitons to stop Guardian from moving with respect to the rotating Earth below. This gives him air speed ranging from Sh-Z (near the equator) to In (near the poles). Regardless of speed, the movement occurs so instantaneously that it appears as teleportation to the naked eye",Flight
"True Flight The board can attain CL5000 speed. Within planetary atmospheres, he moves at Sh-Z speeds.",Flight
